home_team,away_team,home_score,away_score,tournament,country,day,month,year,home_result,away_result,total_goals,serial,home_group,away_group,home_team_txt,away_team_txt,year_n,result,home_random,away_random,decade,home_result_desc,away_result_desc
Saudi Arabia,Morocco,4,0,Friendly,Saudi Arabia,18,6,2012,4,-4,4,3515,1,0,Saudi_Arabia,Morocco,2,4,0.90843,0.03108,12,winner,loser
Spain,France,2,0,UEFA Euro,Ukraine,23,6,2012,2,-2,2,3516,1,0,Spain,France,2,2,0.19989,0.70183,12,winner,loser
Portugal,Spain,0,0,UEFA Euro,Ukraine,27,6,2012,0,0,0,3517,1,1,Portugal,Spain,2,0,0.56248,0.7753,12,draw,draw
Belgium,Netherlands,4,2,Friendly,Belgium,15,8,2012,2,-2,6,3518,1,1,Belgium,Netherlands,2,2,0.72308,0.5042,12,winner,loser
Croatia,Switzerland,2,4,Friendly,Croatia,15,8,2012,-2,2,6,3519,0,0,Croatia,Switzerland,2,2,0.99789,0.62488,12,loser,winner
France,Uruguay,0,0,Friendly,France,15,8,2012,0,0,0,3520,0,1,France,Uruguay,2,0,0.74725,0.20879,12,draw,draw
Germany,Argentina,1,3,Friendly,Germany,15,8,2012,-2,2,4,3521,1,1,Germany,Argentina,2,2,6.60E-04,0.11328,12,loser,winner
Iran,Tunisia,2,2,Friendly,Hungary,15,8,2012,0,0,4,3522,1,1,Iran,Tunisia,2,0,0.49242,0.44077,12,draw,draw
Mexico,United States,0,1,Friendly,Mexico,15,8,2012,-1,1,1,3523,1,0,Mexico,United_States,2,1,0.9761,0.83366,12,loser,winner
Costa Rica,Mexico,0,2,FIFA World Cup qualification,Costa Rica,7,9,2012,-2,2,2,3524,1,1,Costa_Rica,Mexico,2,2,0.82358,0.65747,12,loser,winner
Spain,Saudi Arabia,5,0,Friendly,Spain,7,9,2012,5,-5,5,3525,1,1,Spain,Saudi_Arabia,2,5,0.67049,0.46061,12,winner,loser
Wales,Belgium,0,2,FIFA World Cup qualification,Wales,7,9,2012,-2,2,2,3526,0,1,Wales,Belgium,2,2,0.97331,0.57949,12,loser,winner
Belgium,Croatia,1,1,FIFA World Cup qualification,Belgium,11,9,2012,0,0,2,3527,1,0,Belgium,Croatia,2,0,0.45568,0.48062,12,draw,draw
Mexico,Costa Rica,1,0,FIFA World Cup qualification,Mexico,11,9,2012,1,-1,1,3528,1,1,Mexico,Costa_Rica,2,1,0.16911,0.41404,12,winner,loser
Serbia,Wales,6,1,FIFA World Cup qualification,Serbia,11,9,2012,5,-5,7,3529,1,0,Serbia,Wales,2,5,0.22992,0.09703,12,winner,loser
Uruguay,Ecuador,1,1,FIFA World Cup qualification,Uruguay,11,9,2012,0,0,2,3530,1,0,Uruguay,Ecuador,2,0,0.92381,0.54636,12,draw,draw
Brazil,Argentina,2,1,Superclásico de las Américas,Brazil,19,9,2012,1,-1,3,3531,0,1,Brazil,Argentina,2,1,0.13629,0.84193,12,winner,loser
Argentina,Uruguay,3,0,FIFA World Cup qualification,Argentina,12,10,2012,3,-3,3,3532,1,1,Argentina,Uruguay,2,3,0.27781,0.64245,12,winner,loser
France,Japan,0,1,Friendly,France,12,10,2012,-1,1,1,3533,0,0,France,Japan,2,1,0.78798,0.0453,12,loser,winner
Serbia,Belgium,0,3,FIFA World Cup qualification,Serbia,12,10,2012,-3,3,3,3534,1,1,Serbia,Belgium,2,3,0.7784,0.80276,12,loser,winner
Croatia,Wales,2,0,FIFA World Cup qualification,Croatia,16,10,2012,2,-2,2,3535,0,0,Croatia,Wales,2,2,0.39149,0.09045,12,winner,loser
Iran,South Korea,1,0,FIFA World Cup qualification,Iran,16,10,2012,1,-1,1,3536,1,0,Iran,South_Korea,2,1,0.95151,0.85516,12,winner,loser
Japan,Brazil,0,4,Friendly,Poland,16,10,2012,-4,4,4,3537,0,0,Japan,Brazil,2,4,0.82049,0.865,12,loser,winner
Spain,France,1,1,FIFA World Cup qualification,Spain,16,10,2012,0,0,2,3538,1,0,Spain,France,2,0,0.82937,0.24143,12,draw,draw
Poland,England,1,1,FIFA World Cup qualification,Poland,17,10,2012,0,0,2,3539,0,1,Poland,England,2,0,0.01395,0.35444,12,draw,draw
South Korea,Australia,1,2,Friendly,South Korea,14,11,2012,-1,1,3,3540,0,0,South_Korea,Australia,2,1,0.24092,0.43821,12,loser,winner
Netherlands,Germany,0,0,Friendly,Netherlands,14,11,2012,0,0,0,3541,1,1,Netherlands,Germany,2,0,0.27173,0.11812,12,draw,draw
Poland,Uruguay,1,3,Friendly,Poland,14,11,2012,-2,2,4,3542,0,1,Poland,Uruguay,2,2,0.22586,0.02963,12,loser,winner
Saudi Arabia,Argentina,0,0,Friendly,Saudi Arabia,14,11,2012,0,0,0,3543,1,1,Saudi_Arabia,Argentina,2,0,0.33776,0.28007,12,draw,draw
Tunisia,Switzerland,1,2,Friendly,Tunisia,14,11,2012,-1,1,3,3544,1,0,Tunisia,Switzerland,2,1,0.88749,0.9225,12,loser,winner
Argentina,Brazil,2,1,Superclásico de las Américas,Argentina,21,11,2012,1,-1,3,3545,1,0,Argentina,Brazil,2,1,0.74029,0.4843,12,winner,loser
Iran,Saudi Arabia,0,0,WAFF Championship,Kuwait,9,12,2012,0,0,0,3546,1,1,Iran,Saudi_Arabia,2,0,0.7168,0.53755,12,draw,draw
Ghana,Tunisia,4,2,Friendly,United Arab Emirates,13,1,2013,2,-2,6,3547,0,1,Ghana,Tunisia,3,2,0.23932,0.4224,12,winner,loser
United States,Canada,0,0,Friendly,United States,29,1,2013,0,0,0,3548,0,0,United_States,Canada,3,0,0.87336,0.92162,12,draw,draw
Croatia,South Korea,4,0,Friendly,England,6,2,2013,4,-4,4,3549,0,0,Croatia,South_Korea,3,4,0.07697,0.85832,12,winner,loser
England,Brazil,2,1,Friendly,England,6,2,2013,1,-1,3,3550,1,0,England,Brazil,3,1,0.3343,0.16444,12,winner,loser
France,Germany,1,2,Friendly,France,6,2,2013,-1,1,3,3551,0,1,France,Germany,3,1,0.62024,0.61233,12,loser,winner
Portugal,Ecuador,2,3,Friendly,Portugal,6,2,2013,-1,1,5,3552,1,0,Portugal,Ecuador,3,1,0.25757,0.5012,12,loser,winner
Spain,Uruguay,3,1,Friendly,Qatar,6,2,2013,2,-2,4,3553,1,1,Spain,Uruguay,3,2,0.85893,0.64088,12,winner,loser
Croatia,Serbia,2,0,FIFA World Cup qualification,Croatia,22,3,2013,2,-2,2,3554,0,1,Croatia,Serbia,3,2,0.71545,0.31318,12,winner,loser
Japan,Canada,2,1,Friendly,Qatar,22,3,2013,1,-1,3,3555,0,0,Japan,Canada,3,1,0.49954,0.38977,12,winner,loser
United States,Costa Rica,1,0,FIFA World Cup qualification,United States,22,3,2013,1,-1,1,3556,0,1,United_States,Costa_Rica,3,1,0.47483,0.95106,12,winner,loser
France,Spain,0,1,FIFA World Cup qualification,France,26,3,2013,-1,1,1,3557,0,1,France,Spain,3,1,0.74745,0.0425,12,loser,winner
South Korea,Qatar,2,1,FIFA World Cup qualification,South Korea,26,3,2013,1,-1,3,3558,0,0,South_Korea,Qatar,3,1,0.71526,0.39626,12,winner,loser
Mexico,United States,0,0,FIFA World Cup qualification,Mexico,26,3,2013,0,0,0,3559,1,0,Mexico,United_States,3,0,0.98855,0.22424,12,draw,draw
Wales,Croatia,1,2,FIFA World Cup qualification,Wales,26,3,2013,-1,1,3,3560,0,0,Wales,Croatia,3,1,0.37484,0.66241,12,loser,winner
Canada,Costa Rica,0,1,Friendly,Canada,28,5,2013,-1,1,1,3561,0,1,Canada,Costa_Rica,3,1,0.24244,0.06136,12,loser,winner
Ecuador,Germany,2,4,Friendly,United States,29,5,2013,-2,2,6,3562,0,1,Ecuador,Germany,3,2,0.98999,0.57723,12,loser,winner
United States,Belgium,2,4,Friendly,United States,29,5,2013,-2,2,6,3563,0,1,United_States,Belgium,3,2,0.18518,0.89271,12,loser,winner
Brazil,England,2,2,Friendly,Brazil,2,6,2013,0,0,4,3564,0,1,Brazil,England,3,0,0.71713,0.71846,12,draw,draw
United States,Germany,4,3,Friendly,United States,2,6,2013,1,-1,7,3565,0,1,United_States,Germany,3,1,0.40698,0.98659,12,winner,loser
Japan,Australia,1,1,FIFA World Cup qualification,Japan,4,6,2013,0,0,2,3566,0,0,Japan,Australia,3,0,0.29492,0.8756,12,draw,draw
Qatar,Iran,0,1,FIFA World Cup qualification,Qatar,4,6,2013,-1,1,1,3567,0,1,Qatar,Iran,3,1,0.52398,0.84639,12,loser,winner
Uruguay,France,1,0,Friendly,Uruguay,5,6,2013,1,-1,1,3568,1,0,Uruguay,France,3,1,0.30856,0.5134,12,winner,loser
Belgium,Serbia,2,1,FIFA World Cup qualification,Belgium,7,6,2013,1,-1,3,3569,1,1,Belgium,Serbia,3,1,0.37553,0.06688,12,winner,loser
Brazil,France,3,0,Friendly,Brazil,9,6,2013,3,-3,3,3570,0,0,Brazil,France,3,3,0.78443,0.92454,12,winner,loser
Croatia,Portugal,0,1,Friendly,Switzerland,10,6,2013,-1,1,1,3571,0,1,Croatia,Portugal,3,1,0.46229,0.45471,12,loser,winner
Ecuador,Argentina,1,1,FIFA World Cup qualification,Ecuador,11,6,2013,0,0,2,3572,0,1,Ecuador,Argentina,3,0,0.81091,0.77752,12,draw,draw
Mexico,Costa Rica,0,0,FIFA World Cup qualification,Mexico,11,6,2013,0,0,0,3573,1,1,Mexico,Costa_Rica,3,0,0.36364,0.87906,12,draw,draw
Brazil,Japan,3,0,Confederations Cup,Brazil,15,6,2013,3,-3,3,3574,0,0,Brazil,Japan,3,3,0.64621,0.94209,12,winner,loser
Spain,Uruguay,2,1,Confederations Cup,Brazil,16,6,2013,1,-1,3,3575,1,1,Spain,Uruguay,3,1,0.24838,0.28367,12,winner,loser
South Korea,Iran,0,1,FIFA World Cup qualification,South Korea,18,6,2013,-1,1,1,3576,0,1,South_Korea,Iran,3,1,0.08889,0.75699,12,loser,winner
Brazil,Mexico,2,0,Confederations Cup,Brazil,19,6,2013,2,-2,2,3577,0,1,Brazil,Mexico,3,2,0.22232,0.82556,12,winner,loser
Japan,Mexico,1,2,Confederations Cup,Brazil,22,6,2013,-1,1,3,3578,0,1,Japan,Mexico,3,1,0.97302,0.04495,12,loser,winner
Brazil,Uruguay,2,1,Confederations Cup,Brazil,26,6,2013,1,-1,3,3579,0,1,Brazil,Uruguay,3,1,0.72287,0.13659,12,winner,loser
Brazil,Spain,3,0,Confederations Cup,Brazil,30,6,2013,3,-3,3,3580,0,1,Brazil,Spain,3,3,0.21277,0.56259,12,winner,loser
Mexico,Canada,2,0,Gold Cup,United States,11,7,2013,2,-2,2,3581,1,0,Mexico,Canada,3,2,0.28251,0.03794,12,winner,loser
Morocco,Tunisia,0,0,African Nations Championship,Morocco,13,7,2013,0,0,0,3582,0,1,Morocco,Tunisia,3,0,0.08703,0.42505,12,draw,draw
United States,Costa Rica,1,0,Gold Cup,United States,16,7,2013,1,-1,1,3583,0,1,United_States,Costa_Rica,3,1,0.88012,0.6279,12,winner,loser
South Korea,Australia,0,0,EAFF Championship,South Korea,20,7,2013,0,0,0,3584,0,0,South_Korea,Australia,3,0,0.48483,0.91725,12,draw,draw
Japan,Australia,3,2,EAFF Championship,South Korea,25,7,2013,1,-1,5,3585,0,0,Japan,Australia,3,1,0.78868,0.64497,12,winner,loser
South Korea,Japan,1,2,EAFF Championship,South Korea,28,7,2013,-1,1,3,3586,0,0,South_Korea,Japan,3,1,0.07198,0.78742,12,loser,winner
Belgium,France,0,0,Friendly,Belgium,14,8,2013,0,0,0,3587,1,0,Belgium,France,3,0,0.18264,0.39925,12,draw,draw
Ecuador,Spain,0,2,Friendly,Ecuador,14,8,2013,-2,2,2,3588,0,1,Ecuador,Spain,3,2,0.88845,0.93516,12,loser,winner
Japan,Uruguay,2,4,Friendly,Japan,14,8,2013,-2,2,6,3589,0,1,Japan,Uruguay,3,2,0.77822,0.14343,12,loser,winner
Poland,Denmark,3,2,Friendly,Poland,14,8,2013,1,-1,5,3590,0,1,Poland,Denmark,3,1,0.96776,0.9947,12,winner,loser
Portugal,Netherlands,1,1,Friendly,Portugal,14,8,2013,0,0,2,3591,1,1,Portugal,Netherlands,3,0,0.37347,0.22482,12,draw,draw
Switzerland,Brazil,1,0,Friendly,Switzerland,14,8,2013,1,-1,1,3592,0,0,Switzerland,Brazil,3,1,0.08331,0.98207,12,winner,loser
Costa Rica,United States,3,1,FIFA World Cup qualification,Costa Rica,6,9,2013,2,-2,4,3593,1,0,Costa_Rica,United_States,3,2,0.4871,0.16076,12,winner,loser
Serbia,Croatia,1,1,FIFA World Cup qualification,Serbia,6,9,2013,0,0,2,3594,1,0,Serbia,Croatia,3,0,0.81268,0.09906,12,draw,draw
Brazil,Australia,6,0,Friendly,Brazil,7,9,2013,6,-6,6,3595,0,0,Brazil,Australia,3,6,0.83366,0.25723,12,winner,loser
Brazil,Portugal,3,1,Friendly,United States,10,9,2013,2,-2,4,3596,0,1,Brazil,Portugal,3,2,0.16067,0.84691,12,winner,loser
Japan,Ghana,3,1,Friendly,Japan,10,9,2013,2,-2,4,3597,0,0,Japan,Ghana,3,2,0.3219,0.28644,12,winner,loser
South Korea,Croatia,1,2,Friendly,South Korea,10,9,2013,-1,1,3,3598,0,0,South_Korea,Croatia,3,1,0.03709,0.14957,12,loser,winner
United States,Mexico,2,0,FIFA World Cup qualification,United States,10,9,2013,2,-2,2,3599,0,1,United_States,Mexico,3,2,0.46141,0.36892,12,winner,loser
Wales,Serbia,0,3,FIFA World Cup qualification,Wales,10,9,2013,-3,3,3,3600,0,1,Wales,Serbia,3,3,0.38412,0.4196,12,loser,winner
Croatia,Belgium,1,2,FIFA World Cup qualification,Croatia,11,10,2013,-1,1,3,3601,0,1,Croatia,Belgium,3,1,0.73138,0.22165,12,loser,winner
Ecuador,Uruguay,1,0,FIFA World Cup qualification,Ecuador,11,10,2013,1,-1,1,3602,0,1,Ecuador,Uruguay,3,1,0.25234,0.86397,12,winner,loser
France,Australia,6,0,Friendly,France,11,10,2013,6,-6,6,3603,0,0,France,Australia,3,6,0.08665,0.5826,12,winner,loser
Serbia,Japan,2,0,Friendly,Serbia,11,10,2013,2,-2,2,3604,1,0,Serbia,Japan,3,2,0.63574,0.19237,12,winner,loser
South Korea,Brazil,0,2,Friendly,South Korea,12,10,2013,-2,2,2,3605,0,0,South_Korea,Brazil,3,2,0.46865,0.81203,12,loser,winner
Tunisia,Cameroon,0,0,FIFA World Cup qualification,Tunisia,13,10,2013,0,0,0,3606,1,1,Tunisia,Cameroon,3,0,0.09545,0.19248,12,draw,draw
Australia,Canada,3,0,Friendly,England,15,10,2013,3,-3,3,3607,0,0,Australia,Canada,3,3,0.32379,0.98588,12,winner,loser
Belgium,Wales,1,1,FIFA World Cup qualification,Belgium,15,10,2013,0,0,2,3608,1,0,Belgium,Wales,3,0,0.33316,0.60803,12,draw,draw
Costa Rica,Mexico,2,1,FIFA World Cup qualification,Costa Rica,15,10,2013,1,-1,3,3609,1,1,Costa_Rica,Mexico,3,1,0.84711,0.65755,12,winner,loser
England,Poland,2,0,FIFA World Cup qualification,England,15,10,2013,2,-2,2,3610,1,0,England,Poland,3,2,0.72191,0.52833,12,winner,loser
Uruguay,Argentina,3,2,FIFA World Cup qualification,Uruguay,15,10,2013,1,-1,5,3611,1,1,Uruguay,Argentina,3,1,0.55296,0.12553,12,winner,loser
Argentina,Ecuador,0,0,Friendly,United States,15,11,2013,0,0,0,3612,1,0,Argentina,Ecuador,3,0,0.02703,0.32247,12,draw,draw
South Korea,Switzerland,2,1,Friendly,South Korea,15,11,2013,1,-1,3,3613,0,0,South_Korea,Switzerland,3,1,0.12975,0.21858,12,winner,loser
Netherlands,Japan,2,2,Friendly,Belgium,16,11,2013,0,0,4,3614,1,0,Netherlands,Japan,3,0,0.4169,0.97852,12,draw,draw
Cameroon,Tunisia,4,1,FIFA World Cup qualification,Cameroon,17,11,2013,3,-3,5,3615,1,1,Cameroon,Tunisia,3,3,0.15578,0.4274,12,winner,loser
Australia,Costa Rica,1,0,Friendly,Australia,19,11,2013,1,-1,1,3616,0,1,Australia,Costa_Rica,3,1,0.84568,0.37449,12,winner,loser
Belgium,Japan,2,3,Friendly,Belgium,19,11,2013,-1,1,5,3617,1,0,Belgium,Japan,3,1,0.00682,0.83791,12,loser,winner
England,Germany,0,1,Friendly,England,19,11,2013,-1,1,1,3618,1,1,England,Germany,3,1,0.1245,0.14325,12,loser,winner
Qatar,Saudi Arabia,4,1,WAFF Championship,Qatar,31,12,2013,3,-3,5,3619,0,1,Qatar,Saudi_Arabia,3,3,0.57862,0.18258,12,winner,loser
Costa Rica,South Korea,0,1,Friendly,United States,25,1,2014,-1,1,1,3620,1,0,Costa_Rica,South_Korea,4,1,0.27119,0.81442,12,loser,winner
Mexico,South Korea,4,0,Friendly,United States,29,1,2014,4,-4,4,3621,1,0,Mexico,South_Korea,4,4,0.57438,0.31935,12,winner,loser
United States,South Korea,2,0,Friendly,United States,1,2,2014,2,-2,2,3622,0,0,United_States,South_Korea,4,2,0.3004,0.64029,12,winner,loser
Australia,Ecuador,3,4,Friendly,England,5,3,2014,-1,1,7,3623,0,0,Australia,Ecuador,4,1,0.38415,0.02716,12,loser,winner
England,Denmark,1,0,Friendly,England,5,3,2014,1,-1,1,3624,1,1,England,Denmark,4,1,0.39828,0.84078,12,winner,loser
France,Netherlands,2,0,Friendly,France,5,3,2014,2,-2,2,3625,0,1,France,Netherlands,4,2,0.44443,0.78601,12,winner,loser
Portugal,Cameroon,5,1,Friendly,Portugal,5,3,2014,4,-4,6,3626,1,1,Portugal,Cameroon,4,4,0.91404,0.25693,12,winner,loser
Switzerland,Croatia,2,2,Friendly,Switzerland,5,3,2014,0,0,4,3627,0,0,Switzerland,Croatia,4,0,0.5939,0.89401,12,draw,draw
Germany,Poland,0,0,Friendly,Germany,13,5,2014,0,0,0,3628,1,0,Germany,Poland,4,0,0.7096,0.2125,12,draw,draw
Netherlands,Ecuador,1,1,Friendly,Netherlands,17,5,2014,0,0,2,3629,1,0,Netherlands,Ecuador,4,0,0.84989,0.75083,12,draw,draw
South Korea,Tunisia,0,1,Friendly,South Korea,28,5,2014,-1,1,1,3630,0,1,South_Korea,Tunisia,4,1,0.12065,0.1208,12,loser,winner
Mexico,Ecuador,3,1,Friendly,United States,31,5,2014,2,-2,4,3631,1,0,Mexico,Ecuador,4,2,0.61575,0.59614,12,winner,loser
Netherlands,Ghana,1,0,Friendly,Netherlands,31,5,2014,1,-1,1,3632,1,0,Netherlands,Ghana,4,1,0.17383,0.88413,12,winner,loser
Germany,Cameroon,2,2,Friendly,Germany,1,6,2014,0,0,4,3633,1,1,Germany,Cameroon,4,0,0.86414,0.58092,12,draw,draw
Costa Rica,Japan,1,3,Friendly,United States,2,6,2014,-2,2,4,3634,1,0,Costa_Rica,Japan,4,2,0.86109,0.28084,12,loser,winner
Ecuador,England,2,2,Friendly,United States,4,6,2014,0,0,4,3635,0,1,Ecuador,England,4,0,0.17389,0.6431,12,draw,draw
Netherlands,Wales,2,0,Friendly,Netherlands,4,6,2014,2,-2,2,3636,1,0,Netherlands,Wales,4,2,0.27897,0.27856,12,winner,loser
Brazil,Serbia,1,0,Friendly,Brazil,6,6,2014,1,-1,1,3637,0,1,Brazil,Serbia,4,1,0.79357,0.25684,12,winner,loser
Croatia,Australia,1,0,Friendly,Brazil,6,6,2014,1,-1,1,3638,0,0,Croatia,Australia,4,1,0.77883,0.06113,12,winner,loser
Mexico,Portugal,0,1,Friendly,United States,6,6,2014,-1,1,1,3639,1,1,Mexico,Portugal,4,1,0.66731,0.2388,12,loser,winner
Belgium,Tunisia,1,0,Friendly,Belgium,7,6,2014,1,-1,1,3640,1,1,Belgium,Tunisia,4,1,0.34745,0.10322,12,winner,loser
Ghana,South Korea,4,0,Friendly,United States,9,6,2014,4,-4,4,3641,0,0,Ghana,South_Korea,4,4,0.83816,0.79662,12,winner,loser
Brazil,Croatia,3,1,FIFA World Cup,Brazil,12,6,2014,2,-2,4,3642,0,0,Brazil,Croatia,4,2,0.45596,0.35923,12,winner,loser
Mexico,Cameroon,1,0,FIFA World Cup,Brazil,13,6,2014,1,-1,1,3643,1,1,Mexico,Cameroon,4,1,0.38934,0.89751,12,winner,loser
Spain,Netherlands,1,5,FIFA World Cup,Brazil,13,6,2014,-4,4,6,3644,1,1,Spain,Netherlands,4,4,0.75438,0.56789,12,loser,winner
Uruguay,Costa Rica,1,3,FIFA World Cup,Brazil,14,6,2014,-2,2,4,3645,1,1,Uruguay,Costa_Rica,4,2,0.24053,0.35674,12,loser,winner
Switzerland,Ecuador,2,1,FIFA World Cup,Brazil,15,6,2014,1,-1,3,3646,0,0,Switzerland,Ecuador,4,1,0.37553,0.6586,12,winner,loser
Germany,Portugal,4,0,FIFA World Cup,Brazil,16,6,2014,4,-4,4,3647,1,1,Germany,Portugal,4,4,0.52919,0.87255,12,winner,loser
Ghana,United States,1,2,FIFA World Cup,Brazil,16,6,2014,-1,1,3,3648,0,0,Ghana,United_States,4,1,0.39433,0.21672,12,loser,winner
Brazil,Mexico,0,0,FIFA World Cup,Brazil,17,6,2014,0,0,0,3649,0,1,Brazil,Mexico,4,0,0.10201,0.08207,12,draw,draw
Australia,Netherlands,2,3,FIFA World Cup,Brazil,18,6,2014,-1,1,5,3650,0,1,Australia,Netherlands,4,1,0.80958,0.768,12,loser,winner
Cameroon,Croatia,0,4,FIFA World Cup,Brazil,18,6,2014,-4,4,4,3651,1,0,Cameroon,Croatia,4,4,0.97576,0.77744,12,loser,winner
Uruguay,England,2,1,FIFA World Cup,Brazil,19,6,2014,1,-1,3,3652,1,1,Uruguay,England,4,1,0.36386,0.97106,12,winner,loser
Switzerland,France,2,5,FIFA World Cup,Brazil,20,6,2014,-3,3,7,3653,0,0,Switzerland,France,4,3,0.74553,0.09552,12,loser,winner
Argentina,Iran,1,0,FIFA World Cup,Brazil,21,6,2014,1,-1,1,3654,1,1,Argentina,Iran,4,1,0.61077,0.35362,12,winner,loser
Germany,Ghana,2,2,FIFA World Cup,Brazil,21,6,2014,0,0,4,3655,1,0,Germany,Ghana,4,0,0.93961,0.40175,12,draw,draw
United States,Portugal,2,2,FIFA World Cup,Brazil,22,6,2014,0,0,4,3656,0,1,United_States,Portugal,4,0,0.42993,0.83034,12,draw,draw
Australia,Spain,0,3,FIFA World Cup,Brazil,23,6,2014,-3,3,3,3657,0,1,Australia,Spain,4,3,0.60695,0.33488,12,loser,winner
Brazil,Cameroon,4,1,FIFA World Cup,Brazil,23,6,2014,3,-3,5,3658,0,1,Brazil,Cameroon,4,3,0.1888,0.21755,12,winner,loser
Croatia,Mexico,1,3,FIFA World Cup,Brazil,23,6,2014,-2,2,4,3659,0,1,Croatia,Mexico,4,2,0.69892,0.82512,12,loser,winner
Costa Rica,England,0,0,FIFA World Cup,Brazil,24,6,2014,0,0,0,3660,1,1,Costa_Rica,England,4,0,0.43101,0.92666,12,draw,draw
Ecuador,France,0,0,FIFA World Cup,Brazil,25,6,2014,0,0,0,3661,0,0,Ecuador,France,4,0,0.08677,0.71704,12,draw,draw
South Korea,Belgium,0,1,FIFA World Cup,Brazil,26,6,2014,-1,1,1,3662,0,1,South_Korea,Belgium,4,1,0.15725,0.53487,12,loser,winner
Portugal,Ghana,2,1,FIFA World Cup,Brazil,26,6,2014,1,-1,3,3663,1,0,Portugal,Ghana,4,1,0.96695,0.7788,12,winner,loser
United States,Germany,0,1,FIFA World Cup,Brazil,26,6,2014,-1,1,1,3664,0,1,United_States,Germany,4,1,0.93504,0.86025,12,loser,winner
Netherlands,Mexico,2,1,FIFA World Cup,Brazil,29,6,2014,1,-1,3,3665,1,1,Netherlands,Mexico,4,1,9.00E-04,0.67731,12,winner,loser
Argentina,Switzerland,1,0,FIFA World Cup,Brazil,1,7,2014,1,-1,1,3666,1,0,Argentina,Switzerland,4,1,0.03498,0.67955,12,winner,loser
Belgium,United States,2,1,FIFA World Cup,Brazil,1,7,2014,1,-1,3,3667,1,0,Belgium,United_States,4,1,0.72521,0.07647,12,winner,loser
France,Germany,0,1,FIFA World Cup,Brazil,4,7,2014,-1,1,1,3668,0,1,France,Germany,4,1,0.99043,0.90305,12,loser,winner
Argentina,Belgium,1,0,FIFA World Cup,Brazil,5,7,2014,1,-1,1,3669,1,1,Argentina,Belgium,4,1,0.50334,0.06534,12,winner,loser
Netherlands,Costa Rica,0,0,FIFA World Cup,Brazil,5,7,2014,0,0,0,3670,1,1,Netherlands,Costa_Rica,4,0,0.49738,0.00151,12,draw,draw
Brazil,Germany,1,7,FIFA World Cup,Brazil,8,7,2014,-6,6,8,3671,0,1,Brazil,Germany,4,6,0.61507,0.70198,12,loser,winner
Netherlands,Argentina,0,0,FIFA World Cup,Brazil,9,7,2014,0,0,0,3672,1,1,Netherlands,Argentina,4,0,0.17642,0.80577,12,draw,draw
Brazil,Netherlands,0,3,FIFA World Cup,Brazil,12,7,2014,-3,3,3,3673,0,1,Brazil,Netherlands,4,3,0.42708,0.32368,12,loser,winner
Germany,Argentina,1,0,FIFA World Cup,Brazil,13,7,2014,1,-1,1,3674,1,1,Germany,Argentina,4,1,0.70367,0.92084,12,winner,loser
Germany,Argentina,2,4,Friendly,Germany,3,9,2014,-2,2,6,3675,1,1,Germany,Argentina,4,2,0.56279,0.72898,12,loser,winner
Morocco,Qatar,0,0,Friendly,Morocco,3,9,2014,0,0,0,3676,0,0,Morocco,Qatar,4,0,0.12709,0.68767,12,draw,draw
Belgium,Australia,2,0,Friendly,Belgium,4,9,2014,2,-2,2,3677,1,0,Belgium,Australia,4,2,0.21802,0.63414,12,winner,loser
France,Spain,1,0,Friendly,France,4,9,2014,1,-1,1,3678,0,1,France,Spain,4,1,0.36961,0.67878,12,winner,loser
Japan,Uruguay,0,2,Kirin Challenge Cup,Japan,5,9,2014,-2,2,2,3679,0,1,Japan,Uruguay,4,2,0.96283,0.83648,12,loser,winner
Serbia,France,1,1,Friendly,Serbia,7,9,2014,0,0,2,3680,1,0,Serbia,France,4,0,0.0811,0.3479,12,draw,draw
Australia,Saudi Arabia,3,2,Friendly,England,8,9,2014,1,-1,5,3681,0,1,Australia,Saudi_Arabia,4,1,0.2286,0.84932,12,winner,loser
South Korea,Uruguay,0,1,Friendly,South Korea,8,9,2014,-1,1,1,3682,0,1,South_Korea,Uruguay,4,1,0.71204,0.27934,12,loser,winner
Switzerland,England,0,2,UEFA Euro qualification,Switzerland,8,9,2014,-2,2,2,3683,0,1,Switzerland,England,4,2,0.6913,0.09646,12,loser,winner
Saudi Arabia,Uruguay,1,1,Friendly,Saudi Arabia,10,10,2014,0,0,2,3684,1,1,Saudi_Arabia,Uruguay,4,0,0.87784,0.68896,12,draw,draw
Senegal,Tunisia,0,0,African Cup of Nations qualification,Senegal,10,10,2014,0,0,0,3685,0,1,Senegal,Tunisia,4,0,0.6874,0.96654,12,draw,draw
Argentina,Brazil,0,2,Superclásico de las Américas,China PR,11,10,2014,-2,2,2,3686,1,0,Argentina,Brazil,4,2,0.85917,0.20205,12,loser,winner
France,Portugal,2,1,Friendly,France,11,10,2014,1,-1,3,3687,0,1,France,Portugal,4,1,0.01543,0.71385,12,winner,loser
Poland,Germany,2,0,UEFA Euro qualification,Poland,11,10,2014,2,-2,2,3688,0,1,Poland,Germany,4,2,0.80997,0.81748,12,winner,loser
Denmark,Portugal,0,1,UEFA Euro qualification,Denmark,14,10,2014,-1,1,1,3689,1,1,Denmark,Portugal,4,1,0.60219,0.96351,12,loser,winner
Japan,Brazil,0,4,Friendly,Singapore,14,10,2014,-4,4,4,3690,0,0,Japan,Brazil,4,4,0.18225,0.86848,12,loser,winner
