serial,year,year_n,month,day,decade,team_ar,status,home_score,away_score,home_result,away_result,total_goals,result,tournament_ar,country_ar,home_group,away_group,home_random,away_random,team_txt,random,result_desc,home_team_ar,home_team_txt,away_team_ar,away_team_txt,size,team_a_ar,team_a_txt,team_b_ar,team_b_txt,result_desc_a,result_desc_b,score_a,score_b,result_a,result_b,random_a,random_b
3234,2008,8,6,15,11,البرتغال,away_team,2,0,2,-2,2,-2, كأس أمم أوروبا,سويسرا,0,1,0.72145,0.84591,Portugal,0.84591,loser,سويسرا,Switzerland,البرتغال,Portugal,2,البرتغال,Portugal,سويسرا,Switzerland,loser,winner,0,2,-2,2,0.72145,0.84591
3235,2008,8,6,16,11,بولندا,home_team,0,1,-1,1,1,-1, كأس أمم أوروبا,النمسا,0,0,0.11377,0.49235,Poland,0.11377,loser,بولندا,Poland,كرواتيا,Croatia,1,بولندا,Poland,كرواتيا,Croatia,loser,winner,0,1,-1,1,0.11377,0.49235
3235,2008,8,6,16,11,كرواتيا,away_team,0,1,-1,1,1,1, كأس أمم أوروبا,النمسا,0,0,0.11377,0.49235,Croatia,0.49235,winner,بولندا,Poland,كرواتيا,Croatia,1,كرواتيا,Croatia,بولندا,Poland,winner,loser,1,0,1,-1,0.11377,0.49235
3236,2008,8,6,18,11,البرازيل,home_team,0,0,0,0,0,0,تصفيات كأس العالم,البرازيل,0,1,0.64491,0.67964,Brazil,0.64491,draw,البرازيل,Brazil,الأرجنتين,Argentina,0,البرازيل,Brazil,الأرجنتين,Argentina,draw,draw,0,0,0,0,0.64491,0.67964
3236,2008,8,6,18,11,الأرجنتين,away_team,0,0,0,0,0,0,تصفيات كأس العالم,البرازيل,0,1,0.64491,0.67964,Argentina,0.67964,draw,البرازيل,Brazil,الأرجنتين,Argentina,0,الأرجنتين,Argentina,البرازيل,Brazil,draw,draw,0,0,0,0,0.64491,0.67964
3237,2008,8,6,19,11,البرتغال,home_team,2,3,-1,1,5,-1, كأس أمم أوروبا,سويسرا,1,1,0.83747,0.80997,Portugal,0.83747,loser,البرتغال,Portugal,ألمانيا,Germany,1,البرتغال,Portugal,ألمانيا,Germany,loser,winner,2,3,-1,1,0.83747,0.80997
3237,2008,8,6,19,11,ألمانيا,away_team,2,3,-1,1,5,1, كأس أمم أوروبا,سويسرا,1,1,0.83747,0.80997,Germany,0.80997,winner,البرتغال,Portugal,ألمانيا,Germany,1,ألمانيا,Germany,البرتغال,Portugal,winner,loser,3,2,1,-1,0.83747,0.80997
3238,2008,8,6,29,11,ألمانيا,home_team,0,1,-1,1,1,-1, كأس أمم أوروبا,النمسا,1,1,0.55577,0.88155,Germany,0.55577,loser,ألمانيا,Germany,إسبانيا,Spain,1,ألمانيا,Germany,إسبانيا,Spain,loser,winner,0,1,-1,1,0.55577,0.88155
3238,2008,8,6,29,11,إسبانيا,away_team,0,1,-1,1,1,1, كأس أمم أوروبا,النمسا,1,1,0.55577,0.88155,Spain,0.88155,winner,ألمانيا,Germany,إسبانيا,Spain,1,إسبانيا,Spain,ألمانيا,Germany,winner,loser,1,0,1,-1,0.55577,0.88155
3239,2008,8,8,11,11,إيران,home_team,6,1,5,-5,7,5,كأس غرب آسيا,إيران,1,0,0.69519,0.03607,Iran,0.69519,winner,إيران,Iran,قطر,Qatar,5,إيران,Iran,قطر,Qatar,winner,loser,6,1,5,-5,0.69519,0.03607
3239,2008,8,8,11,11,قطر,away_team,6,1,5,-5,7,-5,كأس غرب آسيا,إيران,1,0,0.69519,0.03607,Qatar,0.03607,loser,إيران,Iran,قطر,Qatar,5,قطر,Qatar,إيران,Iran,loser,winner,1,6,-5,5,0.69519,0.03607
3240,2008,8,8,20,11,الدنمارك,home_team,0,3,-3,3,3,-3,مباراة ودية,الدنمارك,1,1,0.22059,0.78463,Denmark,0.22059,loser,الدنمارك,Denmark,إسبانيا,Spain,3,الدنمارك,Denmark,إسبانيا,Spain,loser,winner,0,3,-3,3,0.22059,0.78463
3240,2008,8,8,20,11,إسبانيا,away_team,0,3,-3,3,3,3,مباراة ودية,الدنمارك,1,1,0.22059,0.78463,Spain,0.78463,winner,الدنمارك,Denmark,إسبانيا,Spain,3,إسبانيا,Spain,الدنمارك,Denmark,winner,loser,3,0,3,-3,0.22059,0.78463
3241,2008,8,8,20,11,ألمانيا,home_team,2,0,2,-2,2,2,مباراة ودية,ألمانيا,1,1,0.42863,0.66595,Germany,0.42863,winner,ألمانيا,Germany,بلجيكا,Belgium,2,ألمانيا,Germany,بلجيكا,Belgium,winner,loser,2,0,2,-2,0.42863,0.66595
3241,2008,8,8,20,11,بلجيكا,away_team,2,0,2,-2,2,-2,مباراة ودية,ألمانيا,1,1,0.42863,0.66595,Belgium,0.66595,loser,ألمانيا,Germany,بلجيكا,Belgium,2,بلجيكا,Belgium,ألمانيا,Germany,loser,winner,0,2,-2,2,0.42863,0.66595
3242,2008,8,8,20,11,اليابان,home_team,1,3,-2,2,4,-2,مباراة ودية,اليابان,0,1,0.86928,0.80435,Japan,0.86928,loser,اليابان,Japan,أوروغواي,Uruguay,2,اليابان,Japan,أوروغواي,Uruguay,loser,winner,1,3,-2,2,0.86928,0.80435
3242,2008,8,8,20,11,أوروغواي,away_team,1,3,-2,2,4,2,مباراة ودية,اليابان,0,1,0.86928,0.80435,Uruguay,0.80435,winner,اليابان,Japan,أوروغواي,Uruguay,2,أوروغواي,Uruguay,اليابان,Japan,winner,loser,3,1,2,-2,0.86928,0.80435
3243,2008,8,8,30,11,السعودية,home_team,2,1,1,-1,3,1,مباراة ودية,السعودية,1,0,0.09464,0.18105,Saudi_Arabia,0.09464,winner,السعودية,Saudi_Arabia,قطر,Qatar,1,السعودية,Saudi_Arabia,قطر,Qatar,winner,loser,2,1,1,-1,0.09464,0.18105
3243,2008,8,8,30,11,قطر,away_team,2,1,1,-1,3,-1,مباراة ودية,السعودية,1,0,0.09464,0.18105,Qatar,0.18105,loser,السعودية,Saudi_Arabia,قطر,Qatar,1,قطر,Qatar,السعودية,Saudi_Arabia,loser,winner,1,2,-1,1,0.09464,0.18105
3244,2008,8,9,6,11,هولندا,home_team,1,2,-1,1,3,-1,مباراة ودية,هولندا,1,0,0.30839,0.16009,Netherlands,0.30839,loser,هولندا,Netherlands,أستراليا,Australia,1,هولندا,Netherlands,أستراليا,Australia,loser,winner,1,2,-1,1,0.30839,0.16009
3244,2008,8,9,6,11,أستراليا,away_team,1,2,-1,1,3,1,مباراة ودية,هولندا,1,0,0.30839,0.16009,Australia,0.16009,winner,هولندا,Netherlands,أستراليا,Australia,1,أستراليا,Australia,هولندا,Netherlands,winner,loser,2,1,1,-1,0.30839,0.16009
3245,2008,8,9,6,11,السعودية,home_team,1,1,0,0,2,0,تصفيات كأس العالم,السعودية,1,1,0.07333,0.44562,Saudi_Arabia,0.07333,draw,السعودية,Saudi_Arabia,إيران,Iran,0,السعودية,Saudi_Arabia,إيران,Iran,draw,draw,1,1,0,0,0.07333,0.44562
3245,2008,8,9,6,11,إيران,away_team,1,1,0,0,2,0,تصفيات كأس العالم,السعودية,1,1,0.07333,0.44562,Iran,0.44562,draw,السعودية,Saudi_Arabia,إيران,Iran,0,إيران,Iran,السعودية,Saudi_Arabia,draw,draw,1,1,0,0,0.07333,0.44562
3246,2008,8,9,10,11,كرواتيا,home_team,1,4,-3,3,5,-3,تصفيات كأس العالم,كرواتيا,0,1,0.92807,0.80425,Croatia,0.92807,loser,كرواتيا,Croatia,إنجلترا,England,3,كرواتيا,Croatia,إنجلترا,England,loser,winner,1,4,-3,3,0.92807,0.80425
3246,2008,8,9,10,11,إنجلترا,away_team,1,4,-3,3,5,3,تصفيات كأس العالم,كرواتيا,0,1,0.92807,0.80425,England,0.80425,winner,كرواتيا,Croatia,إنجلترا,England,3,إنجلترا,England,كرواتيا,Croatia,winner,loser,4,1,3,-3,0.92807,0.80425
3247,2008,8,9,10,11,فرنسا,home_team,2,1,1,-1,3,1,تصفيات كأس العالم,فرنسا,0,1,0.66387,0.62148,France,0.66387,winner,فرنسا,France,صربيا,Serbia,1,فرنسا,France,صربيا,Serbia,winner,loser,2,1,1,-1,0.66387,0.62148
3247,2008,8,9,10,11,صربيا,away_team,2,1,1,-1,3,-1,تصفيات كأس العالم,فرنسا,0,1,0.66387,0.62148,Serbia,0.62148,loser,فرنسا,France,صربيا,Serbia,1,صربيا,Serbia,فرنسا,France,loser,winner,1,2,-1,1,0.66387,0.62148
3248,2008,8,9,10,11,المكسيك,home_team,2,1,1,-1,3,1,تصفيات كأس العالم,المكسيك,1,0,0.94837,0.43313,Mexico,0.94837,winner,المكسيك,Mexico,كندا,Canada,1,المكسيك,Mexico,كندا,Canada,winner,loser,2,1,1,-1,0.94837,0.43313
3248,2008,8,9,10,11,كندا,away_team,2,1,1,-1,3,-1,تصفيات كأس العالم,المكسيك,1,0,0.94837,0.43313,Canada,0.43313,loser,المكسيك,Mexico,كندا,Canada,1,كندا,Canada,المكسيك,Mexico,loser,winner,1,2,-1,1,0.94837,0.43313
3249,2008,8,9,10,11,البرتغال,home_team,2,3,-1,1,5,-1,تصفيات كأس العالم,البرتغال,1,1,0.69395,0.02033,Portugal,0.69395,loser,البرتغال,Portugal,الدنمارك,Denmark,1,البرتغال,Portugal,الدنمارك,Denmark,loser,winner,2,3,-1,1,0.69395,0.02033
3249,2008,8,9,10,11,الدنمارك,away_team,2,3,-1,1,5,1,تصفيات كأس العالم,البرتغال,1,1,0.69395,0.02033,Denmark,0.02033,winner,البرتغال,Portugal,الدنمارك,Denmark,1,الدنمارك,Denmark,البرتغال,Portugal,winner,loser,3,2,1,-1,0.69395,0.02033
3250,2008,8,9,10,11,أوروغواي,home_team,0,0,0,0,0,0,تصفيات كأس العالم,أوروغواي,1,0,0.05673,0.28585,Uruguay,0.05673,draw,أوروغواي,Uruguay,الاكوادور,Ecuador,0,أوروغواي,Uruguay,الاكوادور,Ecuador,draw,draw,0,0,0,0,0.05673,0.28585
3250,2008,8,9,10,11,الاكوادور,away_team,0,0,0,0,0,0,تصفيات كأس العالم,أوروغواي,1,0,0.05673,0.28585,Ecuador,0.28585,draw,أوروغواي,Uruguay,الاكوادور,Ecuador,0,الاكوادور,Ecuador,أوروغواي,Uruguay,draw,draw,0,0,0,0,0.05673,0.28585
3251,2008,8,10,11,11,الأرجنتين,home_team,2,1,1,-1,3,1,تصفيات كأس العالم,الأرجنتين,1,1,0.08143,0.70541,Argentina,0.08143,winner,الأرجنتين,Argentina,أوروغواي,Uruguay,1,الأرجنتين,Argentina,أوروغواي,Uruguay,winner,loser,2,1,1,-1,0.08143,0.70541
3251,2008,8,10,11,11,أوروغواي,away_team,2,1,1,-1,3,-1,تصفيات كأس العالم,الأرجنتين,1,1,0.08143,0.70541,Uruguay,0.70541,loser,الأرجنتين,Argentina,أوروغواي,Uruguay,1,أوروغواي,Uruguay,الأرجنتين,Argentina,loser,winner,1,2,-1,1,0.08143,0.70541
3252,2008,8,10,14,11,فرنسا,home_team,3,1,2,-2,4,2,مباراة ودية,فرنسا,0,1,0.57609,0.65078,France,0.57609,winner,فرنسا,France,تونس,Tunisia,2,فرنسا,France,تونس,Tunisia,winner,loser,3,1,2,-2,0.57609,0.65078
3252,2008,8,10,14,11,تونس,away_team,3,1,2,-2,4,-2,مباراة ودية,فرنسا,0,1,0.57609,0.65078,Tunisia,0.65078,loser,فرنسا,France,تونس,Tunisia,2,تونس,Tunisia,فرنسا,France,loser,winner,1,3,-2,2,0.57609,0.65078
3253,2008,8,10,15,11,أستراليا,home_team,4,0,4,-4,4,4,تصفيات كأس العالم,أستراليا,0,0,0.88299,0.11653,Australia,0.88299,winner,أستراليا,Australia,قطر,Qatar,4,أستراليا,Australia,قطر,Qatar,winner,loser,4,0,4,-4,0.88299,0.11653
3253,2008,8,10,15,11,قطر,away_team,4,0,4,-4,4,-4,تصفيات كأس العالم,أستراليا,0,0,0.88299,0.11653,Qatar,0.11653,loser,أستراليا,Australia,قطر,Qatar,4,قطر,Qatar,أستراليا,Australia,loser,winner,0,4,-4,4,0.88299,0.11653
3254,2008,8,10,15,11,بلجيكا,home_team,1,2,-1,1,3,-1,تصفيات كأس العالم,بلجيكا,1,1,0.47457,0.19247,Belgium,0.47457,loser,بلجيكا,Belgium,إسبانيا,Spain,1,بلجيكا,Belgium,إسبانيا,Spain,loser,winner,1,2,-1,1,0.47457,0.19247
3254,2008,8,10,15,11,إسبانيا,away_team,1,2,-1,1,3,1,تصفيات كأس العالم,بلجيكا,1,1,0.47457,0.19247,Spain,0.19247,winner,بلجيكا,Belgium,إسبانيا,Spain,1,إسبانيا,Spain,بلجيكا,Belgium,winner,loser,2,1,1,-1,0.47457,0.19247
3255,2008,8,10,15,11,كندا,home_team,2,2,0,0,4,0,تصفيات كأس العالم,كندا,0,1,0.74431,0.62105,Canada,0.74431,draw,كندا,Canada,المكسيك,Mexico,0,كندا,Canada,المكسيك,Mexico,draw,draw,2,2,0,0,0.74431,0.62105
3255,2008,8,10,15,11,المكسيك,away_team,2,2,0,0,4,0,تصفيات كأس العالم,كندا,0,1,0.74431,0.62105,Mexico,0.62105,draw,كندا,Canada,المكسيك,Mexico,0,المكسيك,Mexico,كندا,Canada,draw,draw,2,2,0,0,0.74431,0.62105
3256,2008,8,10,15,11,ألمانيا,home_team,1,0,1,-1,1,1,تصفيات كأس العالم,ألمانيا,1,0,0.84313,0.74399,Germany,0.84313,winner,ألمانيا,Germany,ويلز,Wales,1,ألمانيا,Germany,ويلز,Wales,winner,loser,1,0,1,-1,0.84313,0.74399
3256,2008,8,10,15,11,ويلز,away_team,1,0,1,-1,1,-1,تصفيات كأس العالم,ألمانيا,1,0,0.84313,0.74399,Wales,0.74399,loser,ألمانيا,Germany,ويلز,Wales,1,ويلز,Wales,ألمانيا,Germany,loser,winner,0,1,-1,1,0.84313,0.74399
3257,2008,8,11,9,11,قطر,home_team,0,1,-1,1,1,-1,مباراة ودية,قطر,0,1,0.85947,0.5747,Qatar,0.85947,loser,قطر,Qatar,إيران,Iran,1,قطر,Qatar,إيران,Iran,loser,winner,0,1,-1,1,0.85947,0.5747
3257,2008,8,11,9,11,إيران,away_team,0,1,-1,1,1,1,مباراة ودية,قطر,0,1,0.85947,0.5747,Iran,0.5747,winner,قطر,Qatar,إيران,Iran,1,إيران,Iran,قطر,Qatar,winner,loser,1,0,1,-1,0.85947,0.5747
3258,2008,8,11,12,11,المكسيك,home_team,2,1,1,-1,3,1,مباراة ودية,الولايات المتحدة,1,0,0.146,0.89627,Mexico,0.146,winner,المكسيك,Mexico,الاكوادور,Ecuador,1,المكسيك,Mexico,الاكوادور,Ecuador,winner,loser,2,1,1,-1,0.146,0.89627
3258,2008,8,11,12,11,الاكوادور,away_team,2,1,1,-1,3,-1,مباراة ودية,الولايات المتحدة,1,0,0.146,0.89627,Ecuador,0.89627,loser,المكسيك,Mexico,الاكوادور,Ecuador,1,الاكوادور,Ecuador,المكسيك,Mexico,loser,winner,1,2,-1,1,0.146,0.89627
3259,2008,8,11,19,11,البرازيل,home_team,6,2,4,-4,8,4,مباراة ودية,البرازيل,0,1,0.71718,0.65265,Brazil,0.71718,winner,البرازيل,Brazil,البرتغال,Portugal,4,البرازيل,Brazil,البرتغال,Portugal,winner,loser,6,2,4,-4,0.71718,0.65265
3259,2008,8,11,19,11,البرتغال,away_team,6,2,4,-4,8,-4,مباراة ودية,البرازيل,0,1,0.71718,0.65265,Portugal,0.65265,loser,البرازيل,Brazil,البرتغال,Portugal,4,البرتغال,Portugal,البرازيل,Brazil,loser,winner,2,6,-4,4,0.71718,0.65265
3260,2008,8,11,19,11,الدنمارك,home_team,0,1,-1,1,1,-1,مباراة ودية,الدنمارك,1,0,0.11877,0.97773,Denmark,0.11877,loser,الدنمارك,Denmark,ويلز,Wales,1,الدنمارك,Denmark,ويلز,Wales,loser,winner,0,1,-1,1,0.11877,0.97773
3260,2008,8,11,19,11,ويلز,away_team,0,1,-1,1,1,1,مباراة ودية,الدنمارك,1,0,0.11877,0.97773,Wales,0.97773,winner,الدنمارك,Denmark,ويلز,Wales,1,ويلز,Wales,الدنمارك,Denmark,winner,loser,1,0,1,-1,0.11877,0.97773
3261,2008,8,11,19,11,فرنسا,home_team,0,0,0,0,0,0,مباراة ودية,فرنسا,0,1,0.19827,0.47878,France,0.19827,draw,فرنسا,France,أوروغواي,Uruguay,0,فرنسا,France,أوروغواي,Uruguay,draw,draw,0,0,0,0,0.19827,0.47878
3261,2008,8,11,19,11,أوروغواي,away_team,0,0,0,0,0,0,مباراة ودية,فرنسا,0,1,0.19827,0.47878,Uruguay,0.47878,draw,فرنسا,France,أوروغواي,Uruguay,0,أوروغواي,Uruguay,فرنسا,France,draw,draw,0,0,0,0,0.19827,0.47878
3262,2008,8,11,19,11,ألمانيا,home_team,1,2,-1,1,3,-1,مباراة ودية,ألمانيا,1,1,0.40481,0.85531,Germany,0.40481,loser,ألمانيا,Germany,إنجلترا,England,1,ألمانيا,Germany,إنجلترا,England,loser,winner,1,2,-1,1,0.40481,0.85531
3262,2008,8,11,19,11,إنجلترا,away_team,1,2,-1,1,3,1,مباراة ودية,ألمانيا,1,1,0.40481,0.85531,England,0.85531,winner,ألمانيا,Germany,إنجلترا,England,1,إنجلترا,England,ألمانيا,Germany,winner,loser,2,1,1,-1,0.40481,0.85531
3263,2008,8,11,19,11,غانا,home_team,0,0,0,0,0,0,مباراة ودية,غانا,0,1,0.69021,0.03158,Ghana,0.69021,draw,غانا,Ghana,تونس,Tunisia,0,غانا,Ghana,تونس,Tunisia,draw,draw,0,0,0,0,0.69021,0.03158
3263,2008,8,11,19,11,تونس,away_team,0,0,0,0,0,0,مباراة ودية,غانا,0,1,0.69021,0.03158,Tunisia,0.03158,draw,غانا,Ghana,تونس,Tunisia,0,تونس,Tunisia,غانا,Ghana,draw,draw,0,0,0,0,0.69021,0.03158
3264,2008,8,11,19,11,قطر,home_team,0,3,-3,3,3,-3,تصفيات كأس العالم,قطر,0,0,0.86689,0.34817,Qatar,0.86689,loser,قطر,Qatar,اليابان,Japan,3,قطر,Qatar,اليابان,Japan,loser,winner,0,3,-3,3,0.86689,0.34817
3264,2008,8,11,19,11,اليابان,away_team,0,3,-3,3,3,3,تصفيات كأس العالم,قطر,0,0,0.86689,0.34817,Japan,0.34817,winner,قطر,Qatar,اليابان,Japan,3,اليابان,Japan,قطر,Qatar,winner,loser,3,0,3,-3,0.86689,0.34817
3265,2008,8,11,19,11,السعودية,home_team,0,2,-2,2,2,-2,تصفيات كأس العالم,السعودية,1,0,0.044,0.2513,Saudi_Arabia,0.044,loser,السعودية,Saudi_Arabia,كوريا الجنوبية,South_Korea,2,السعودية,Saudi_Arabia,كوريا الجنوبية,South_Korea,loser,winner,0,2,-2,2,0.044,0.2513
3265,2008,8,11,19,11,كوريا الجنوبية,away_team,0,2,-2,2,2,2,تصفيات كأس العالم,السعودية,1,0,0.044,0.2513,South_Korea,0.2513,winner,السعودية,Saudi_Arabia,كوريا الجنوبية,South_Korea,2,كوريا الجنوبية,South_Korea,السعودية,Saudi_Arabia,winner,loser,2,0,2,-2,0.044,0.2513
3266,2008,8,12,14,11,صربيا,home_team,0,1,-1,1,1,-1,مباراة ودية,تركيا,1,0,0.57222,0.81052,Serbia,0.57222,loser,صربيا,Serbia,بولندا,Poland,1,صربيا,Serbia,بولندا,Poland,loser,winner,0,1,-1,1,0.57222,0.81052
3266,2008,8,12,14,11,بولندا,away_team,0,1,-1,1,1,1,مباراة ودية,تركيا,1,0,0.57222,0.81052,Poland,0.81052,winner,صربيا,Serbia,بولندا,Poland,1,بولندا,Poland,صربيا,Serbia,winner,loser,1,0,1,-1,0.57222,0.81052
3267,2008,8,12,17,11,إيران,home_team,0,1,-1,1,1,-1,مباراة ودية,عمان,1,0,0.02291,0.72933,Iran,0.02291,loser,إيران,Iran,الاكوادور,Ecuador,1,إيران,Iran,الاكوادور,Ecuador,loser,winner,0,1,-1,1,0.02291,0.72933
3267,2008,8,12,17,11,الاكوادور,away_team,0,1,-1,1,1,1,مباراة ودية,عمان,1,0,0.02291,0.72933,Ecuador,0.72933,winner,إيران,Iran,الاكوادور,Ecuador,1,الاكوادور,Ecuador,إيران,Iran,winner,loser,1,0,1,-1,0.02291,0.72933
3268,2009,9,1,5,11,السعودية,home_team,0,0,0,0,0,0,كأس الخليج,عمان,1,0,0.71108,0.79031,Saudi_Arabia,0.71108,draw,السعودية,Saudi_Arabia,قطر,Qatar,0,السعودية,Saudi_Arabia,قطر,Qatar,draw,draw,0,0,0,0,0.71108,0.79031
3268,2009,9,1,5,11,قطر,away_team,0,0,0,0,0,0,كأس الخليج,عمان,1,0,0.71108,0.79031,Qatar,0.79031,draw,السعودية,Saudi_Arabia,قطر,Qatar,0,قطر,Qatar,السعودية,Saudi_Arabia,draw,draw,0,0,0,0,0.71108,0.79031
3269,2009,9,2,11,11,فرنسا,home_team,0,2,-2,2,2,-2,مباراة ودية,فرنسا,0,1,0.3183,0.23016,France,0.3183,loser,فرنسا,France,الأرجنتين,Argentina,2,فرنسا,France,الأرجنتين,Argentina,loser,winner,0,2,-2,2,0.3183,0.23016
3269,2009,9,2,11,11,الأرجنتين,away_team,0,2,-2,2,2,2,مباراة ودية,فرنسا,0,1,0.3183,0.23016,Argentina,0.23016,winner,فرنسا,France,الأرجنتين,Argentina,2,الأرجنتين,Argentina,فرنسا,France,winner,loser,2,0,2,-2,0.3183,0.23016
3270,2009,9,2,11,11,إيران,home_team,1,1,0,0,2,0,تصفيات كأس العالم,إيران,1,0,0.65528,0.61687,Iran,0.65528,draw,إيران,Iran,كوريا الجنوبية,South_Korea,0,إيران,Iran,كوريا الجنوبية,South_Korea,draw,draw,1,1,0,0,0.65528,0.61687
3270,2009,9,2,11,11,كوريا الجنوبية,away_team,1,1,0,0,2,0,تصفيات كأس العالم,إيران,1,0,0.65528,0.61687,South_Korea,0.61687,draw,إيران,Iran,كوريا الجنوبية,South_Korea,0,كوريا الجنوبية,South_Korea,إيران,Iran,draw,draw,1,1,0,0,0.65528,0.61687
3271,2009,9,2,11,11,اليابان,home_team,0,0,0,0,0,0,تصفيات كأس العالم,اليابان,0,0,0.79901,0.88208,Japan,0.79901,draw,اليابان,Japan,أستراليا,Australia,0,اليابان,Japan,أستراليا,Australia,draw,draw,0,0,0,0,0.79901,0.88208
